img_filename,mask_filename,location,contains_label_0,contains_label_1,contains_label_2,contains_label_3,contains_label_4,contains_label_5,contains_label_6,contains_label_7,contains_label_8,contains_label_9,contains_label_10
img_10146.jpg,img_10146_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10147.jpg,img_10147_l.png,3,True,False,True,False,False,False,False,False,False,False,False
img_10148.jpg,img_10148_l.png,3,True,True,False,False,False,True,False,False,False,False,False
img_10149.jpg,img_10149_l.png,0,True,False,False,False,False,True,False,False,False,False,False
img_10151.jpg,img_10151_l.png,0,True,True,True,False,False,True,False,False,False,False,False
img_10152.jpg,img_10152_l.png,0,True,True,False,False,False,True,False,False,False,False,False
img_10155.jpg,img_10155_l.png,1,True,True,False,False,False,True,False,False,False,False,False
img_10157.jpg,img_10157_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10159.jpg,img_10159_l.png,0,True,True,False,False,False,True,False,False,False,False,False
img_1016.jpg,img_1016_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10160.jpg,img_10160_l.png,0,True,True,False,True,False,True,False,False,False,False,False
img_10162.jpg,img_10162_l.png,2,True,True,False,False,False,False,False,False,False,False,False
img_10164.jpg,img_10164_l.png,0,True,True,True,True,False,True,False,False,False,False,False
img_10165.jpg,img_10165_l.png,3,True,True,False,False,False,True,False,False,False,False,False
img_10166.jpg,img_10166_l.png,2,True,True,True,False,False,True,False,False,False,False,False
img_10167.jpg,img_10167_l.png,3,True,True,False,False,False,True,False,False,False,False,False
img_10168.jpg,img_10168_l.png,0,True,True,False,False,False,True,False,False,False,False,False
img_1017.jpg,img_1017_l.png,1,True,False,True,False,False,False,False,False,False,False,False
img_10171.jpg,img_10171_l.png,3,True,True,False,False,False,True,False,False,False,False,False
img_10172.jpg,img_10172_l.png,2,True,False,True,False,False,False,False,False,False,False,False
img_10174.jpg,img_10174_l.png,0,True,True,False,False,False,True,False,False,False,False,False
img_10175.jpg,img_10175_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10176.jpg,img_10176_l.png,2,True,True,True,False,False,False,False,False,False,False,False
img_10177.jpg,img_10177_l.png,1,True,True,False,False,False,True,False,False,False,False,False
img_10179.jpg,img_10179_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_1018.jpg,img_1018_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10180.jpg,img_10180_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10181.jpg,img_10181_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10182.jpg,img_10182_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10183.jpg,img_10183_l.png,2,True,False,True,False,False,False,False,False,False,False,False
img_10184.jpg,img_10184_l.png,3,True,False,True,False,False,False,False,False,False,False,False
img_10187.jpg,img_10187_l.png,3,True,False,True,False,False,False,False,False,False,False,False
img_10189.jpg,img_10189_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10190.jpg,img_10190_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10191.jpg,img_10191_l.png,1,True,False,False,False,False,False,False,False,False,False,False
img_10193.jpg,img_10193_l.png,3,True,False,True,False,False,False,False,False,False,False,False
img_10194.jpg,img_10194_l.png,2,True,False,False,False,False,False,False,False,True,False,False
img_10195.jpg,img_10195_l.png,3,True,False,True,False,False,False,False,False,False,False,False
img_10196.jpg,img_10196_l.png,1,True,False,True,False,False,False,False,False,False,False,False
img_10197.jpg,img_10197_l.png,1,True,False,True,False,False,False,False,False,False,False,False
img_10199.jpg,img_10199_l.png,3,True,False,True,False,False,False,False,False,False,False,False
img_102.jpg,img_102_l.png,0,True,True,False,True,False,False,False,False,False,False,False
img_1020.jpg,img_1020_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10201.jpg,img_10201_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10203.jpg,img_10203_l.png,3,True,True,True,False,False,False,False,False,False,False,False
img_10204.jpg,img_10204_l.png,1,True,False,False,False,False,False,False,False,False,False,False
img_10205.jpg,img_10205_l.png,0,True,False,True,False,False,True,False,False,False,False,False
img_10206.jpg,img_10206_l.png,3,True,False,True,False,False,False,False,False,False,False,False
img_10207.jpg,img_10207_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10208.jpg,img_10208_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10209.jpg,img_10209_l.png,1,True,False,True,False,True,False,False,False,False,False,False
img_1021.jpg,img_1021_l.png,0,True,True,True,False,True,False,False,False,False,False,False
img_10210.jpg,img_10210_l.png,0,True,False,True,False,True,False,False,False,False,False,False
img_10211.jpg,img_10211_l.png,0,True,False,False,False,True,False,False,False,False,False,False
img_10212.jpg,img_10212_l.png,0,True,False,False,False,True,False,False,False,False,False,False
img_10214.jpg,img_10214_l.png,0,True,False,True,False,True,True,False,False,False,False,False
img_10215.jpg,img_10215_l.png,0,True,False,False,False,True,False,False,False,False,False,False
img_10218.jpg,img_10218_l.png,3,True,True,False,False,True,False,False,False,False,False,False
img_10219.jpg,img_10219_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_1022.jpg,img_1022_l.png,0,True,False,False,False,True,False,False,False,False,False,False
img_10220.jpg,img_10220_l.png,1,True,False,True,False,False,False,False,False,False,False,False
img_10221.jpg,img_10221_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10222.jpg,img_10222_l.png,3,True,False,True,False,True,False,False,False,False,False,False
img_10223.jpg,img_10223_l.png,3,True,False,True,False,True,False,False,False,False,False,False
img_10224.jpg,img_10224_l.png,3,True,False,False,True,False,False,False,False,False,False,False
img_10226.jpg,img_10226_l.png,0,True,False,False,False,True,True,False,False,False,False,False
img_10227.jpg,img_10227_l.png,0,True,False,True,False,False,True,False,False,False,False,False
img_10228.jpg,img_10228_l.png,1,True,False,False,True,False,False,False,False,False,False,False
img_10229.jpg,img_10229_l.png,3,True,False,True,False,False,False,False,False,False,False,False
img_1023.jpg,img_1023_l.png,0,True,False,True,False,True,False,False,False,False,False,False
img_10230.jpg,img_10230_l.png,2,True,False,True,False,False,False,False,False,False,False,False
img_10231.jpg,img_10231_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10232.jpg,img_10232_l.png,0,True,False,True,False,False,True,False,False,False,False,False
img_10233.jpg,img_10233_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10234.jpg,img_10234_l.png,0,True,False,True,False,False,True,False,False,False,False,False
img_10235.jpg,img_10235_l.png,3,True,False,True,False,False,True,False,False,False,False,False
img_10236.jpg,img_10236_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10238.jpg,img_10238_l.png,0,True,True,False,False,False,True,False,False,False,False,False
img_10239.jpg,img_10239_l.png,0,True,False,True,False,False,True,False,False,False,False,False
img_10240.jpg,img_10240_l.png,3,True,True,False,False,False,True,False,False,False,False,False
img_10241.jpg,img_10241_l.png,3,True,False,False,False,False,False,False,False,False,False,False
img_10243.jpg,img_10243_l.png,1,True,False,False,True,False,False,False,False,False,False,False
img_10244.jpg,img_10244_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10245.jpg,img_10245_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10246.jpg,img_10246_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10247.jpg,img_10247_l.png,2,True,True,False,False,False,False,False,False,False,False,False
img_10248.jpg,img_10248_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10249.jpg,img_10249_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_1025.jpg,img_1025_l.png,1,True,False,False,True,True,False,False,False,False,False,False
img_10250.jpg,img_10250_l.png,3,True,False,True,True,False,False,False,False,False,False,False
img_10251.jpg,img_10251_l.png,2,True,True,False,False,False,False,False,False,False,False,False
img_10252.jpg,img_10252_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10254.jpg,img_10254_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10255.jpg,img_10255_l.png,0,True,False,False,True,False,False,False,False,False,False,False
img_10256.jpg,img_10256_l.png,2,True,False,False,False,False,False,False,False,False,False,False
img_10258.jpg,img_10258_l.png,1,True,True,False,False,False,False,False,False,False,False,False
img_10259.jpg,img_10259_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10261.jpg,img_10261_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10262.jpg,img_10262_l.png,1,True,True,True,False,False,False,False,False,False,False,False
img_10263.jpg,img_10263_l.png,3,True,False,False,False,False,False,False,False,False,False,False
img_10264.jpg,img_10264_l.png,3,True,False,False,True,False,False,False,False,False,False,False
img_10266.jpg,img_10266_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10268.jpg,img_10268_l.png,0,True,False,True,True,False,False,False,False,False,False,False
img_1027.jpg,img_1027_l.png,3,True,False,True,False,False,False,False,False,False,False,False
img_10270.jpg,img_10270_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10271.jpg,img_10271_l.png,2,True,True,True,False,False,False,False,False,False,False,False
img_10272.jpg,img_10272_l.png,3,True,False,False,True,False,False,False,False,False,False,False
img_10273.jpg,img_10273_l.png,3,True,False,False,False,True,False,False,False,False,False,False
img_10274.jpg,img_10274_l.png,3,True,True,True,False,False,False,False,False,False,False,False
img_10275.jpg,img_10275_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10277.jpg,img_10277_l.png,2,True,False,True,False,False,True,False,False,False,False,False
img_10278.jpg,img_10278_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10279.jpg,img_10279_l.png,2,True,True,False,False,True,False,False,False,False,False,False
img_1028.jpg,img_1028_l.png,0,True,False,True,False,True,False,False,False,False,False,False
img_10280.jpg,img_10280_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10281.jpg,img_10281_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10282.jpg,img_10282_l.png,1,True,True,True,False,False,False,False,False,False,False,False
img_10283.jpg,img_10283_l.png,3,True,False,False,True,True,False,False,False,False,False,False
img_10284.jpg,img_10284_l.png,1,True,False,True,False,False,False,False,False,False,False,False
img_10285.jpg,img_10285_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10286.jpg,img_10286_l.png,3,True,True,False,True,True,False,False,False,False,False,False
img_10287.jpg,img_10287_l.png,0,True,False,True,False,True,False,False,False,False,False,False
img_10288.jpg,img_10288_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10289.jpg,img_10289_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_1029.jpg,img_1029_l.png,0,True,False,True,False,True,False,False,False,True,False,False
img_10290.jpg,img_10290_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10291.jpg,img_10291_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10292.jpg,img_10292_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10293.jpg,img_10293_l.png,2,True,True,False,False,False,False,False,False,False,False,False
img_10294.jpg,img_10294_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10295.jpg,img_10295_l.png,3,True,True,False,True,False,False,False,False,False,False,False
img_10296.jpg,img_10296_l.png,3,True,False,False,False,False,False,False,False,False,False,False
img_10297.jpg,img_10297_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10298.jpg,img_10298_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10299.jpg,img_10299_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_103.jpg,img_103_l.png,3,True,True,False,False,False,True,False,False,False,False,False
img_1030.jpg,img_1030_l.png,0,True,False,True,False,True,False,False,False,True,False,False
img_10301.jpg,img_10301_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10302.jpg,img_10302_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10303.jpg,img_10303_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10307.jpg,img_10307_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10308.jpg,img_10308_l.png,1,True,True,True,False,False,False,False,False,False,False,False
img_10309.jpg,img_10309_l.png,3,True,True,True,False,False,False,False,False,False,False,False
img_1031.jpg,img_1031_l.png,0,True,False,True,False,True,False,False,False,False,False,False
img_10310.jpg,img_10310_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10311.jpg,img_10311_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10312.jpg,img_10312_l.png,0,True,True,False,False,False,True,False,False,False,False,False
img_10314.jpg,img_10314_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10315.jpg,img_10315_l.png,3,True,False,False,False,False,False,False,False,False,False,False
img_10316.jpg,img_10316_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10318.jpg,img_10318_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10319.jpg,img_10319_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10321.jpg,img_10321_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10322.jpg,img_10322_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10323.jpg,img_10323_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10324.jpg,img_10324_l.png,3,True,True,True,False,True,False,False,False,False,False,False
img_10326.jpg,img_10326_l.png,0,True,True,False,True,False,False,False,False,False,False,False
img_10327.jpg,img_10327_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10329.jpg,img_10329_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_1033.jpg,img_1033_l.png,3,True,True,True,False,True,False,False,False,False,False,False
img_10332.jpg,img_10332_l.png,1,True,False,False,False,False,False,False,False,False,False,False
img_10333.jpg,img_10333_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10334.jpg,img_10334_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10335.jpg,img_10335_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10336.jpg,img_10336_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10337.jpg,img_10337_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10338.jpg,img_10338_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10339.jpg,img_10339_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10340.jpg,img_10340_l.png,2,True,True,True,False,False,False,False,False,False,False,False
img_10341.jpg,img_10341_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10342.jpg,img_10342_l.png,2,True,True,False,False,False,False,False,False,False,False,False
img_10343.jpg,img_10343_l.png,1,True,True,False,False,False,False,False,False,False,False,False
img_10344.jpg,img_10344_l.png,1,True,True,False,False,False,False,False,False,False,False,False
img_10345.jpg,img_10345_l.png,1,True,False,True,False,False,False,False,False,False,False,False
img_10346.jpg,img_10346_l.png,3,True,False,False,False,False,False,False,False,False,False,False
img_10348.jpg,img_10348_l.png,3,True,False,False,False,False,False,False,False,False,False,False
img_10350.jpg,img_10350_l.png,3,True,False,False,False,False,False,False,False,False,False,False
img_10353.jpg,img_10353_l.png,0,True,False,True,False,True,False,False,False,False,False,False
img_10354.jpg,img_10354_l.png,2,True,False,True,False,False,False,False,False,False,False,False
img_10355.jpg,img_10355_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10356.jpg,img_10356_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10357.jpg,img_10357_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10358.jpg,img_10358_l.png,1,True,False,True,False,False,False,False,False,False,False,False
img_10359.jpg,img_10359_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_1036.jpg,img_1036_l.png,0,True,False,True,False,True,False,False,False,False,False,False
img_10360.jpg,img_10360_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10361.jpg,img_10361_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10363.jpg,img_10363_l.png,1,True,False,False,False,False,False,False,False,False,False,False
img_10364.jpg,img_10364_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10365.jpg,img_10365_l.png,3,True,False,False,False,False,False,False,False,False,False,False
img_10366.jpg,img_10366_l.png,0,True,True,False,False,False,False,False,False,False,False,False
img_10368.jpg,img_10368_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10369.jpg,img_10369_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_1037.jpg,img_1037_l.png,3,True,False,True,False,True,False,False,False,False,False,False
img_10370.jpg,img_10370_l.png,1,True,False,True,False,False,False,False,False,False,False,False
img_10372.jpg,img_10372_l.png,0,True,False,False,False,False,False,False,False,False,False,False
img_10374.jpg,img_10374_l.png,0,True,False,True,False,False,False,False,False,False,False,False
img_10375.jpg,img_10375_l.png,0,True,True,True,False,False,False,False,False,False,False,False
img_10376.jpg,img_10376_l.png,3,True,True,False,False,False,False,False,False,False,False,False
img_10378.jpg,img_10378_l.png,3,True,True,True,False,False,False,False,False,False,False,False
img_10379.jpg,img_10379_l.png,1,True,True,False,False,False,False,False,False,False,False,False
img_1038.jpg,img_1038_l.png,0,True,False,False,False,True,False,False,False,False,False,False
img_10380.jpg,img_10380_l.png,1,True,False,False,False,False,False,False,False,False,False,False
